movie_id,movie_name,release_year,original_release_date,movie_length,genre,rating,movie_producer,movie_director,movie_actor
194,Seven Brides for Seven Brothers,1954,7/22/54,102,"Comedy,Drama,Musical",G,Jack Cummings,Stanley Donen,"Howard Keel, Jane Powell, Jeff Richards, Russ Tamblyn, Julie Newmar, Jacques d'Amboise, Tommy Rall, Ruta Lee, Matt Mattox, Virginia Gibson, Marc E. Platt, Betty Carr, Howard Petrie, Ian Wolfe, Nancy Kilgas, Norma Doggett, Earl Barton, Dante DiPaolo, Kelly Brown, Matt Moore, Dick Rich, Marjorie Wood, Russell Simpson, Anna Q. Nilsson, Larry J. Blake, Phil Rich, Lois Hall, Russell Saunders, Terry Wilson, George Robotham, Walter Beaver, Jarma Lewis, Sheila James, I. Stanford Jolley, Tim Graham"
175,Sunset Boulevard,1950,8/4/50,110,"Drama,Film-Noir",G,Paramount,Billy Wilder,"William Holden, Gloria Swanson, Erich von Stroheim, Nancy Olson, Fred Clark, Lloyd Gough, Jack Webb, Franklin Farnum, Franklyn Farnum, Charles Dayton, Cecil B. DeMille, Buster Keaton, Hedda Hopper, Anna Q. Nilsson, H.B. Warner, Sidney Skolsky, Ray Evans, Creighton Hale, Jay Livingston, Bernice Mosk, Larry Blake, Eddie Dew, Billy Sheehan, Archie Twitchell, Roy Thompson Jr., Peter Drynan, Ruth Clifford, Bert Moorhouse, E. Mason Hopper, Kenneth Gibson, Yvette Vickers, Virginia Randolph, Gertrude Astor, Frank O'Connor, Eva Novak, Al Ferguson, Stan Johnson, Bill Sheehan, Julia Faye, Gertrude Messinger, Ralph Montgomery, John 'Skins' Miller, John Cortay, Robert Emmett O'Connor, Gerry Ganzer, Gertrude Messenger, Tommy Ivo, Robert E. O'Connor, Emmett E. Smith, Ottola Nesmith, Jay Morley, Howard Negley, Ken Christy, Len Hendry, Arthur Lane, Archie R. Dalzell, James Hawley, Edward Wahrman, Sanford E. Greenwald, Howard Joslin, Larry J. Blake"
176,An American in Paris,1951,10/4/51,114,"Drama,Musical,Romance",G,Arthur Freed,Vincente Minnelli,"Gene Kelly, Maurice Chevalier, Leslie Caron, Louis Jourdan, Oscar Levant, Nina Foch, Hermione Gingold, Georges Guétary, Eva Gabor, Eugene Borden, Martha Bamattre, Mary Young, Ann Codee, George Davis, Mary Jones, Hayden Rorke, Madge Blake, Paul Maxey, Dick Wessel, Nan Boardman, Andre Charisse, Art Dupuis, John Eldredge, Jeanne Lafayette, Greg McClure, Noel Neill, Anna Q. Nilsson, Alfred Paix, Don Quinn, Alex Romero"
177,Decision Before Dawn,1951,12/21/51,119,"Drama,War",NR,Anatole Litvak and Frank McCarthy,Anatole Litvak,"Richard Basehart, Oskar Werner, Gary Merrill, Hildegarde Neff, Dominique Blanchar, O.E. Hasse, Wilfried Seyferth, Hans Christian Blech, Helene Thimig, Robert Freytag, George Tyne, Adolph Lodel, Arno Assmann, Loni Heuser, Walter Janssen, Erich Ebert, Ruth Brandt, Liselotte Kirschbaum, Eva Marie Andres, Aguste Hansen-Kleinmichel, Peter Martin Urtel, Otto Friebel, Paul Schwed, Karl Malden, Meta Weber, Henriett Speidel, Ingeborg Luther, Almut Bachmann, Ruth Trumpp, Harold Benedict, Egon Lippert, Gerhard Kittler, Robert Freitag, Rainier Geldern, Klaus Kinski, von Schmidel, Arnulf Schroeder, Bert Brandt, Erik Jelde, Max Herbst, Klaus Krause, Alex Hohenlohe, Jasper Gertzen, Ulrich Volkmar, Hans Mohrhard, Kurt Marquardt, Jochen Diestelmann, Luitpold Kummer, Heinrich Berg, Dieter Wilsing, Elfe Gearhart, Rudolf Heimann, Werner Fuetterer, Lieselotte Steinweg, Elizabeth Millberg, Ulla Best, Katja Jobs, Eva Maria Hoppe, Maria Landrock, Sonja Kosta, Ernst Hoechstaetter, Harald Wolff, Wolfgang Kuhnemann, Walter Ladengast, Gerhard Steinberg, Peter Lühr, Maria Wimmer, Ursula Voss, Clemens Wilmenrod"
178,A Place in the Sun,1951,8/15/51,122,"Drama,Romance",NR,George Stevens,George Stevens,"Elizabeth Taylor, Montgomery Clift, Shelley Winters, Raymond Burr, Keefe Brasselle, Fred Clark, Anne Revere, Herbert Heyes, Herbert Hayes, Shepperd Strudwick, Frieda Inescort, Kathryn Givney, Walter Sande, Ted de Corsia, John Ridgely, Lois Chartand, Lois Chartrand, William Murphy, Douglas Spencer, Charles Dayton, Paul H. Frees, Josephine Whittell, Frank Yaconelli, Ralph Dunn, Bob Anderson, Mary Kent, Lisa Golm, Billy Sheehan, Ezelle Poule, Jay Morley, Kathleen Freeman, Scott Wallace, Eric Wilton, Al Ferguson, Gertrude Astor, Lulu Mae Bohrman, Robert Anderson, Sam Harris, Harold McNulty, Ian Wolfe, Carmencita Johnson, Marilyn Dialon, John Reed, Kasey Rogers, Philip Kieffer, James Horne Jr., James W. Horne, Mike Mahoney, Hans Moebus, Ken Christy, Pearl Miller, Robert Malcolm Young, Len Hendry, Frank Hyers, Ed O'Neill, Frances Driver, Lee Miller, Bill Sheehan, Mike Pat Donovan, Joe Recht, Martin Mason, Jim Horne, Louise Lane, Cliff Storey, Harold Miller, Pat Combs, Marion Gray, Ann Frederick, La Verne 'Sonny' Howe, Dolores Hall"
179,Quo Vadis,1951,,171,"Biography,Drama,History",None,Sam Zimbalist, , 
180,A Streetcar Named Desire,1951,9/19/51,122,Drama,PG,Charles K. Feldman,Elia Kazan,"Marlon Brando, Vivien Leigh, Karl Malden, Kim Hunter, Rudy Bond, Nick Dennis, Peg Hillias, Wright King, Richard Garrick, Ann Dere, Edna Thomas, Mickey Kuhn, Chester Jones, Marietta Canty, Lyle Latell, Charles Wagenheim, Maxie Thrower, Mel Archer"
181,The Greatest Show on Earth,1952,2/21/52,152,"Drama,Family,Romance",NR,Cecil B. DeMille,Cecil B. DeMille,"Betty Hutton, Cornel Wilde, Charlton Heston, James Stewart, Dorothy Lamour, Gloria Grahame, Henry Wilcoxon, Kyle Bettger, Lawrence Tierney, John Kellogg, Lyle Bettger, Iphigenie Castiglioni, John Ridgely, Frank Wilcox, Bob Carson, Lillian Albertson, Julia Faye, Gloria Drew, Anthony Marsh, Bruce Cameron, Noel Neill, Charmienne Harker, Dorothy Crider, Patricia Michon, Vicki Bakken, Gay McEldowney, Riccardo Cucciolla, Hugh Prosser, Russ Conklin, John Crawford, Claude Dunkin, Keith Richards (II), Rosemary Dvorak, Lorna Jordan, Mona Knox, Gertrude Messinger, John Parrish, William Hall, Brad Johnson, William J. Riley, Robert W. Rushing, Adele Cook Johnson, Lane Chandler, Erik L. Nelson, Howard Negley, Eric Nielsen, Beverly Washburn, Syd Saylor, Lester Dorr, Milton Kibbee, Fred Kohler Jr., Greta Granstedt, Mary Field, Kathleen Freeman, Ross Bagdasarian Sr., Edmond O'Brien, Jimmie Dundee, Dale Van Sickel, William Boyd, Bing Crosby, Bob Hope, Mona Freeman, Tuffy Genders, Brad Hatton, Ethan Laidlaw, Stanley Andrews, Lydia Clarke, John Merton, Bradford Hatton, Herbert C. Lytton, Norman Field, Everett Glass, Lee Aaker, Nancy Gates, Ken Christy, Clarence Nash, Bess Flowers, Lou Jacobs, Felix Adler, Paul Jung, Dolores Hall, Robert St. Angelo, Davison Clark, Dorothy Adams, Ottola Nesmith, David Newell, Josephine Whittell, Emmett Kelly Jr., John Ringling North, Cucciola, Antoinette Concello"
182,High Noon,1952,7/24/52,85,"Drama,Thriller,Western",PG,Stanley Kramer,Fred Zinnemann,"Gary Cooper, Grace Kelly, Thomas Mitchell, Lloyd Bridges, Ian MacDonald, Katy Jurado, Otto Kruger, Creighton Chaney, Lon Chaney Jr, Harry Morgan, Eve McVeagh, Lee Van Cleef, Harry Shannon, Bob Wilke, Sheb Wooley, Robert J. Wilke, Tom London, Lon Chaney, Ted Stanhope, Larry J. Blake, William 'Bill' Phillips, Jeanne Blackford, James Millican, Cliff Clark, Ralph Reed, William Newell, Lucien Prival, Guy Beach, Howland Chamberlin, Morgan Farley, Howland Chamberlain, Virginia Christine, Paul Dubov, Jack Elam, Harry Harvey, Tim Graham, Nolan Leary, Tom Greenway, Dick Elliott, John Doucette, Virginia Farmer"
183,Ivanhoe,1952,7/31/52,106,"Adventure,Drama,History",G,Pandro S. Berman,Richard Thorpe,"Robert Taylor, Elizabeth Taylor, Joan Fontaine, George Sanders, Emlyn Williams, Robert Douglas, Finlay Currie, Felix Aylmer, Francis De Wolff, Guy Rolfe, Norman Wooland, Basil Sydney, Harold Warrender, Patrick Holt, Roderick Lovell, Sebastian Cabot, John Ruddock, Michael Brennan, Megs Jenkins, Valentine Dyall, Lionel Harris, Carl Jaffe"
195,Three Coins in the Fountain,1954,6/2/54,102,"Drama,Romance",NR,Sol C. Siegel,Jean Negulesco,"Dorothy McGuire, Clifton Webb, Jean Peters, Louis Jourdan, Maggie McNamara, Rossano Brazzi, Howard St. John, Kathryn Givney, Cathleen Nesbitt, Vincent Padula, Mario Siletti, Alberto Morin, Dino Bolognese, Tony De Mario, Jack Mattis, Willard Waterman, Zachary Yaconelli, Celia Lovsky, Larry Arnold, Renata Vanni, Grazia Narciso, Gino Corrado, Iphigenie Castiglioni, Norma Varden, Merry Anders, Charles La Torre, Vicente Padula, Maurice Brierre, Luciana Paluzzi"
196,Marty,1955,4/11/55,90,"Drama,Romance",NR,Harold Hecht,Delbert Mann,"Ernest Borgnine, Betsy Blair, Joe Mantell, Esther Minciotti, Karen Steele, Jerry Paris, Frank Sutton, Walter Kelley, Robin Morse, Augusta Ciolli, Joe De Santis, Betsy Palmer, Nehemiah Persoff, Alan Wells, James Bell, Charles Cane, Silvio Minciotti, Minerva Urecal, John Milford"
184,Moulin Rouge,1952,12/23/52,119,"Biography,Drama,Music",NR,"John Huston, John Woolf and James Woolf",John Huston,"José Ferrer, Colette Marchand, Zsa Zsa Gabor, Suzanne Flon, Katherine Kath, Claude Nollier, Muriel Smith, Georges Lannes, Walter Crisham, Mary Clare, Harold Kasket, Lee Montague, Jill Bennett, Maureen Swanson, Jim Gerald, Rupert John, Tutte Lemkow, Eric Pohlmann, Christopher Lee, Jean Landlier, Robert Le Fort, Jean Claudio, Suzi Euzaine, Guy Motschen, M. Tabourno, M. Ledebur, Fernand Fabre, George Pastell, M. Valerbe, Jean Ozenne, Francis De Wolff, Michael Balfour, Theodore Bikel, Peter Cushing, Terence O'Regan, Arissa Cooper, Jacques Cey, Charles Carson, Walter Cross, Rene Poirier, Margaret Maxwell, Hilary Allen, Maria Samina, Sara Luzita, Sheila Nelson, Aleta Morrison, Hugh Dempster, Charles T. Perry, Tim Turner, Michael Seavers, Bernard Rebel, Christopher Rhodes, Rene Laplat, Maria Britneva, Charles Reynolds, Ina De La Haye, Richard Molinas, Isabel George, Donovan Winter, Madge Brindley, Peter Haddon, Everley Gregg, Raymond Rollett, David Garth, Anthony Gray, Diane Cilento"
185,The Quiet Man,1952,8/14/52,129,"Comedy,Drama,Romance",G,John Ford and Merian C. Cooper,John Ford,"John Wayne, Maureen O'Hara, Barry Fitzgerald, Ward Bond, Victor McLaglen, Arthur Shields, Eileen Crowe, Mildred Natwick, Francis Ford, Jack MacGowran, May Craig, Charles Fitzsimmons, James Lilburn, Sean McClory, Ken Curtis, Mae Marsh, Joseph O'Dea, Eric Gorman, Kevin Lawless, Paddy O'Donnell, Webb Overlander, Harry Tenbrook, David Hilary Hughes, Sam Harris, Harry Tyler, Patrick Wayne, Michael Wayne, Melinda Wayne, Antonia Wayne, David Hughes, Jack Roper, Douglas Evans, Al Murphy, Don Hatswell, Tiny Jones, Hank Worden, Pat O'Malley, Bob Perry, Frank Baker"
186,From Here to Eternity,1953,8/5/53,118,"Drama,Romance,War",G,Buddy Adler,Fred Zinnemann,"Burt Lancaster, Montgomery Clift, Deborah Kerr, Frank Sinatra, Donna Reed, Ernest Borgnine, Philip Ober, Mickey Shaughnessy, Jack Warden, George Reeves, Harry Bellaver, John Dennis, Tim Ryan, Barbara Morrison, Kristine Miller, Jean Willes, Merle Travis, Arthur Keegan, Claude Akins, Robert Karnes, Robert J. Wilke, Bob Wilke, Douglas Henderson, Don Dubbins, John L. Cason, John Bryant, Joan Shawlee, Angela Stevens, Mary Carver, Vicki Bakken, James Jones, Margaret Barstow, Delia Salvi, Al Sargent, Weaver Levy, Tyler McVey, John Patrick Veitch, William Lundmark, Robert Healy, James Brick Sullivan, Moana Gleason, Freeman Lusk, Robert Pike, Carleton Young, Fay Roope, Louise Saraydar, Alvin Sargent, Joe Roach, Patrick Miller, Wayne Norman, Joseph Sargent, Mack Chandler, Edward Laguna, Willis Bouchey, John Patrick Veitch, John Davis, Carey Leverette, Allen Pinson, Guy Way, Manny Klein"
187,Julius Caesar,1953,6/3/53,120,"Biography,Drama,History",NR,John Houseman,Joseph L. Mankiewicz,"Marlon Brando, James Mason, John Gielgud, Louis Calhern, Edmond O'Brien, Greer Garson, Deborah Kerr, George Macready, Michael Pate, Richard Hale, Alan Napier, John Parrish, William Cottrell, John Hardy, John Hoyt, Tom Powers, Jack Raine, Ian Wolfe, Lumsden Hare, Morgan Farley, Victor Perry, Douglass Watson, Douglass Dumbrille, Rhys Williams, Michael Ansara, Dayton Lummis, John Lupton, Preston Hanson, Joseph Waring, Steve Roberts, O.Z. Whitehead, Thomas Browne Henry, Edmund Purdom, John Doucette, Chet Stratton, Michael Tolan, William Phipps, Paul Guilfoyle, Lawrence Dobkin, David Bond, Jo Gilbert, Ann Tyrrell, John O'Malley, Oliver Blake, Alvin Hurwitz, Donald Elson, Ned Glass, Stephen Roberts"
188,The Robe,1953,9/16/53,135,"Drama,History",G,Frank Ross,Henry Koster,"Richard Burton, Jean Simmons, Victor Mature, Michael Rennie, Jay Robinson, Dean Jagger, Torin Thatcher, Richard Boone, Betta St John, Jeff Morrow, Ernest Thesiger, Dawn Addams, Leon Askin, Frank Pulaski, David Leonard, Michael Ansara, Helen Beverly, Nicholas Koster, Francis Pierlot, Frank de Kova, Thomas Browne Henry, Anthony Eustrel, Pamela Robinson, Jay Novello, Tom Browne Henry, Emmett Lynn, Sally Corner, Rosalind Ivan, George E. Stone, Marc Snow, Anne Bancroft, Mae Marsh, George Keymas, John Doucette, Ford Rainey, Sam Gilman, Harry Shearer, Virginia Lee, Anthony Jochim, Leo Curley, Jean Corbett, Joan Corbett, Gloria Saunders, Percy Helton, George H. Melford, Ed Mundy, Roy Gordon, A. Ben Astar, Alex Pope, George Robotham, Hayden Rorke, Dan Ferniel, Van Des Autels, Cameron Mitchell, Bella St. John"
189,Roman Holiday,1953,9/2/53,118,"Comedy,Romance",NR,William Wyler,William Wyler,"Audrey Hepburn, Gregory Peck, Eddie Albert, Tullio Carminati, Hartley Power, Laura Solari, Harcourt Williams, Tullio Carminatti, Margaret Rawlings, Paolo Carlini, Claudio Ermelli, Paola Borboni, Heinz Hindrich, Gorella Gori, Alfredo Rizzo, Princess Alma Cattaneo, John Horne, Maurizio Arena, Andre Esterhazy, Ugo Ballerini, John Cortay, Ugo De Pascale, George Higgins, Bruno Baschiera, Giacomo Penza, Edward Hitchcock, Eric Oulton, Rapindranath Mitter, Richard McNamara, Princess Lilamani, Cesare Viori, Mimmo Poli, Giuliano Raffaelli, Carlo Rizzo, Gianna Segale, Marco Tulli, Tania Weber, Andre Eszterhazy"
190,Shane,1953,4/24/53,118,"Drama,Western",G,George Stevens,George Stevens,"Alan Ladd, Jean Arthur, Van Heflin, Brandon De Wilde, Jack Palance, Ben Johnson, Edgar Buchanan, Emile G. Meyer, Elisha Cook Jr., Douglas Spencer, John Dierkes, Ellen Corby, Paul McVey, John Miller, Edith Evanson, Leonard Strong, Ray Spiker, Janice Carroll, Martin Mason, Helen Brown, Nancy Kulp, Howard Negley, Beverly Washburn, Charles Quirk, George J. Lewis, Jack Sterling, Henry Wills, Rex Moore, Ewing Miles Brown, Chester W. Hannan, Bill Cartledge, Steve Raines"
191,On the Waterfront,1954,7/28/54,108,"Crime,Drama,Thriller",NR,Sam Spiegel,Elia Kazan,"Marlon Brando, Eva Marie Saint, Karl Malden, Lee J. Cobb, Rod Steiger, Pat Henning, Leif Erickson, James Westerfield, Tony Galento, Tami Mauriello, John F. Hamilton, John Heldabrand, Rudy Bond, Don Blackman, Arthur Keegan, Abe Simon, Barry Macollum, Mike O'Dowd, Martin Balsam, Fred Gwynne, Anne Hegira, Thomas Handley, Rebecca Sands, Jere Delaney, Ann Hegira, Pat Hingle, Nehemiah Persoff, Tiger Joe Marsh"
192,The Caine Mutiny,1954,6/24/54,124,"Drama,War",PG,Stanley Kramer,Edward Dmytryk,"Humphrey Bogart, Fred MacMurray, Van Johnson, José Ferrer, Robert Francis, May Wynn, Tom Tully, E.G. Marshall, Arthur Franz, Lee Marvin, Warner Anderson, Claude Akins, Katherine Warren, Jerry Paris, Steve Brodie, Todd Karns, Whit Bissell, James Best, Joe Haworth, Herbert Anderson, James Edwards, Don Dubbins, David Alpert, Don Anderson, Robert Bray, Ted Cooper, Don Keefer, Eddie Laguna, Dayton Lummis, Kenneth MacDonald, Paul McGuire, Tyler McVey, Patrick Miller, Richard Norris, Gaylord ""Steve"" Pendleton, Jay Richards, James Todd, Donald Dillaway"
193,The Country Girl,1954,12/15/54,104,"Drama,Music",NR,William Perlberg,George Seaton,"Grace Kelly, Bing Crosby, William Holden, Anthony Ross, Gene Reynolds, Jacqueline Fontaine, Eddie Ryder, Robert Kent, John W. Reynolds, Frank J. Scannell, Ida Moore, Ruth Rickaby, Ruth Ricksby, Hal K. Dawson, Howard Joslin, Richard Keene, Jack Kenney, Les Clark, Charles Tannen, John Florio, Jon Provost, Don Dunning, Max Wagner, Bob Alden, Chester Jones, Allan Douglas, Jack Roberts"
197,Love Is a Many-Splendored Thing,1955,,102,"Biography,Drama,Romance",None,Buddy Adler, , 
206,The Bridge on the River Kwai,1957,10/2/57,161,"Adventure,Drama,War",PG,Sam Spiegel,David Lean,"William Holden, Alec Guinness, Sessue Hayakawa, Jack Hawkins, James Donald, Geoffrey Horne, Peter Williams, Andre Morrell, John Boxer, Percy Herbert, Harold Goodwin, Ann Sears, Henry Okawa, K. Katsumoto, M.R.B. Chakrabandhu, Vilaiwan Seeboonreaung, Ngamta Suphaphongs, Javanart Punynchoti, Kannikar Wowklee, André Morell"
198,Mister Roberts,1955,7/30/55,123,"Comedy,Drama,War",NR,Leland Hayward,"John Ford, Mervyn LeRoy","Henry Fonda, James Cagney, Jack Lemmon, William Powell, Ward Bond, Betsy Palmer, Philip Carey, Nick Adams, Harry Carey Jr., Ken Curtis, Frank Aletter, Fritz Ford, Buck Kartalian, William Henry, William Hudson, Harold Kruger, Harry Tenbrook, Perry Lopez, Robert Roark, Patrick Wayne, Tige Andrews, Danny Borzage, Jim Moloney, Denny Niles, Francis Conner, Shug Fisher, Dan Borzage, Jimmy Murphy, Martin Milner, Gregory Walcott, James Flavin, Jack Pennick, Duke Kahanamoku, George Brangier, Clarence E. Frank, Stubby Kruger, Carolyn Tong, Kathleen O'Malley, Maura Murphy, Jeanne Murray, Lonnie Pierce, Mimi Doyle"
199,Picnic,1955,11/1/55,115,"Drama,Romance",PG,Fred Kohlmar,Joshua Logan,"William Holden, Kim Novak, Rosalind Russell, Betty Field, Susan Strasberg, Arthur O'Connell, Cliff Robertson, Reta Shaw, Verna Felton, Nick Adams, Raymond Bailey, Elizabeth Wilson, Phyllis Newman, Don C. Harvey, Steve Benton, Henry P. Watson, Floyd Steinbeck, Paul R. Cochran, Harold A. Beyer, Adlai Zeph Fisher, Harry Sherman Schall, Abraham Weinlood, Wayne R. Sullivan, Warren Frederick Adams, Carle E. Baker, Henry Pegueo, Flomanita Jackson, George E. Bemis"
200,The Rose Tattoo,1955,12/12/55,117,"Comedy,Drama,Romance",NR,Hal B. Wallis,Daniel Mann,"Anna Magnani, Burt Lancaster, Marisa Pavan, Ben Cooper, Virginia Grey, Jo Van Fleet, Sandro Giglio, Mimi Aguglia, Florence Sundstrom, Dorrit Kelton, Rossana San Marco, Augusta Merighi, Rosa Rey, Georgia Simmons, Zolya Talma, George Humbert, Margherita Pasquero, May Lee, Lewis Charles, Jean Hart, Virgil Osborne, Larry Chance, Jeanne Hart, Roger Gunderson, Roland Vildo, Fred Barney Taylor, Albert Atkins"
201,Around the World in 80 Days,1956,10/17/56,175,"Adventure,Comedy,Family",G,Michael Todd,Michael Anderson,"David Niven, Cantinflas, Shirley MacLaine, Robert Newton, Charles Boyer, Joe E. Brown, John Carradine, Charles Coburn, Ronald Colman, Martine Carol, Melville Cooper, Noel Coward, Finlay Currie, Reginald Denny, Andy Devine, Marlene Dietrich, Luis Miguel Dominguin, Fernandel, Hermione Gingold, Jose Greco, John Gielgud, Cedric Hardwicke, Trevor Howard, Glynis Johns, Buster Keaton, Evelyn Keyes, Beatrice Lillie, Peter Lorre, Edmund Lowe, Victor McLaglen, Tim Mccoy, Mike Mazurki, John Mills, Alan Mowbray, Robert Morley, Jack Oakie, George Raft, Gilbert Roland, Cesar Romero, Frank Sinatra, Red Skelton, Ronald Squire, A.E. Matthews, Basil Sydney, Ava Gardner, Harcourt Williams, Edward R. Murrow, Richard Wattis, Ronald Adam, Richard Aherne, Philip Ahn, Frank Baker, John Benson, Theona Bryant, Robert Cabal, Patrick Cargill, Fred Cavens, Campbell Cotts, Ashley Cowan, Roy Darmour, Anna de Linsky, Amapola Del Vando, Leslie Denison, Carli Elinor, Walter Fitzgerald, Frances Fong, Raoul Freeman, Tommy Fujiwara, Cameron Hall, Chuck Hamilton, Chester Hayes, Roddy Hughes, Paul King, Walter Kingsford, Frederick Leister, Weaver Levy, Richard Loo, Manuel López, Keye Luke, Casey MacGregor, Maria Monay, Jack Mulhall, Robert Okazaki, Manuel Paris, Satini Puailoa, George Russell, Bill Shine, Bhogwan Singh, Philip Van Zandt, Dick Wessel, Robert Whitney, Kathryn Wilson, Arthur E. Gould-Porter, Max Reid, Laura Lamb"
202,Friendly Persuasion,1956,1/1/56,137,"Drama,Romance,War",NR,William Wyler,William Wyler,"Gary Cooper, Dorothy McGuire, Anthony Perkins, Marjorie Main, Richard Eyer, Phyllis Love, Robert Middleton, Peter Mark Richman, Walter Catlett, Richard Hale, Joel Fluellen, Theodore Newton, John Smith, Mary Carr, Edna Skinner, Marjorie Durant Dye, Frances Farwell, Charles Halton, Russell Simpson, Everett Glass, Richard Garland, James Dobson, John Compton, James Seay, Earl Hodgins, Diane Jergens, Ralph Sanford, Jean Inness, Nelson Leigh, Helen Kleeb, William Schallert, John Craven, Frank Jenks, Jack McClure, Chuck Courtney, Tom Irish, Jean Innes, Mary Jackson, Joe Turkel, James Anderson, Harry Hines, Henry Rowland, Ivan Rasputin, Donald Kerr, Steve Warren, Earle Hodgins, John Pickard, Norman Leavitt, Frank S. Hagney, Dan Kennedy"
